genetic_id	chromosome	alpha_leave_out	delta_from_full
cambridgeshire47.SG	12	0.03832761293180113	-0.001512495913238411
cambridgeshire47.SG	13	0.040173662696380334	0.00033355385134078985
cambridgeshire47.SG	14	0.039276484769569284	-0.0005636240754702607
cambridgeshire47.SG	15	0.039012440315902154	-0.0008276685291373903
cambridgeshire47.SG	16	0.04067457434776995	0.0008344655027304054
cambridgeshire47.SG	17	0.040983607793077005	0.0011434989480374608
cambridgeshire47.SG	18	0.04118966488716782	0.0013495560421282748
cambridgeshire47.SG	19	0.040787388218782125	0.0009472793737425808
cambridgeshire47.SG	20	0.0393705544574394	-0.00046955438760014345
cambridgeshire47.SG	21	0.04007233271154222	0.0002322238665026788
cambridgeshire47.SG	22	0.03881165381564628	-0.0010284550293932632
I4451.AG	1	0.012953591335977906	-0.0027162778560121704
I4451.AG	2	0.015999284850838322	0.00032941565884824636
I4451.AG	3	0.013447191834296617	-0.002222677357693459
I4451.AG	4	0.015636935483469245	-3.293370852083116e-05
I4451.AG	5	0.018773172922955973	0.003103303730965897
I4451.AG	6	0.015958912105650203	0.0002890429136601265
I4451.AG	7	0.016571464727749667	0.000901595535759591
I4451.AG	8	0.017559144518542243	0.0018892753265521665
I4451.AG	9	0.014077734285603627	-0.0015921349063864488
I4451.AG	10	0.01520027173664597	-0.0004695974553441066
I4451.AG	11	0.015471283263746024	-0.0001985859282440522
I4451.AG	12	0.016261753475935656	0.0005918842839455797
I4451.AG	13	0.014809429874160892	-0.0008604393178291841
I4451.AG	14	0.014194339592868194	-0.001475529599121882
I4451.AG	15	0.015859529658743373	0.00018966046675329695
I4451.AG	16	0.017407071690373005	0.0017372024983829289
I4451.AG	17	0.016588075601324304	0.0009182064093342275
I4451.AG	18	0.01575172038679106	8.185119480098521e-05
I4451.AG	19	0.015156232373766213	-0.0005136368182238633
I4451.AG	20	0.015225828213634347	-0.0004440409783557295
I4451.AG	21	0.016757349401657736	0.00108748020966766
I4451.AG	22	0.014977258792345845	-0.0006926103996442307
I3525.AG	1	0.07396960217661773	-0.0010506470328273676
I3525.AG	2	0.06803309707816126	-0.006987152131283841
I3525.AG	3	0.08109679838366285	0.006076549174217752
I3525.AG	4	0.07439225301754433	-0.0006279961919007648
I3525.AG	5	0.07335282328089882	-0.0016674259285462817
I3525.AG	6	0.07286503667739971	-0.0021552125320453835
I3525.AG	7	0.08551754516951951	0.010497295960074413
I3525.AG	8	0.06437438521309771	-0.010645863996347385
I3525.AG	9	0.07168078008821789	-0.0033394691212272065
I3525.AG	10	0.08383773717406608	0.00881748796462098
I3525.AG	11	0.07523227590870335	0.00021202669925825257
I3525.AG	12	0.06907211706207216	-0.005948132147372942
I3525.AG	13	0.07135967180042309	-0.003660577409022009
I3525.AG	14	0.07503650688670346	1.6257677258366132e-05
I3525.AG	15	0.07823515483775609	0.0032149056283109906
I3525.AG	16	0.08300034148366248	0.007980092274217379
I3525.AG	17	0.07362857116307606	-0.001391678046369041
