genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	3.495	0.0	18	0.047874117991041056
RNI013.SG	3.505	0.2	16	0.047845901174661476
RNI013.SG	3.515	-0.016666666666666666	16	0.047818047155017016
RNI013.SG	3.525	-0.0392156862745098	18	0.04779055126746126
RNI013.SG	3.535	0.1476923076923077	26	0.04776340890732335
RNI013.SG	3.545	-0.06666666666666665	21	0.04773661552913679
RNI013.SG	3.555	-0.04678362573099415	19	0.0477101666458783
RNI013.SG	3.565	-0.025974025974025972	22	0.04768405782821631
RNI013.SG	3.575	-0.010526315789473684	20	0.047658284703769246
RNI013.SG	3.585	0.0	25	0.04763284295637328
RNI013.SG	3.595	-0.010526315789473684	20	0.04760772832535949
RNI013.SG	3.605	0.0	18	0.047582936604840385
RNI013.SG	3.615	0.0	10	0.0475584636430055
RNI013.SG	3.625	0.08695652173913043	23	0.04753430534142615
