0.24104524,0.035272907,0.32996818,0.39371368
0.27549398,0.006637439,0.44404167,0.27382693
0.24501859,0.0035563703,0.4668187,0.28460637
0.23496501,0.007973929,0.4130395,0.3440216
0.23012345,0.014217644,0.4449342,0.31072468
0.22083834,0.00430074,0.49128756,0.2835734
0.26266488,0.007011071,0.43037686,0.2999472
0.24653967,0.026171073,0.35501754,0.37227172
0.24062616,0.02704911,0.35854927,0.37377548
0.23039208,0.007401675,0.45996335,0.30224288
0.22517961,0.0066559957,0.45610896,0.3120555
0.22866198,0.019761447,0.36000746,0.39156908
0.2283992,0.03235515,0.34122756,0.3980181
0.23715307,0.03447002,0.3370075,0.3913694
0.13254002,0.02504348,0.47026888,0.37214762
0.24457015,0.034620322,0.33358595,0.38722357
0.2434282,0.0,0.47515202,0.28141975
0.2334939,0.030068813,0.35393864,0.38249862
0.23168202,0.036676604,0.34322393,0.38841748
0.23739311,0.036057387,0.3327634,0.39378607
0.2326649,0.0013428715,0.47450882,0.29148343
0.17483121,0.032160737,0.46830136,0.3247067
0.24639934,0.0051413104,0.46446565,0.28399375
0.26321664,0.009660035,0.41297507,0.31414825
0.19166769,0.003460916,0.4661687,0.3387027
0.18927845,0.0,0.47038552,0.34033605
0.19984455,0.005721904,0.46063024,0.3338033
0.21324027,0.010894653,0.42929626,0.3465688
0.18877853,0.002925941,0.43319377,0.37510175
0.20645425,0.008324337,0.4203453,0.36487612
0.19145393,0.008373427,0.43112388,0.3690487
0.20173296,0.007281431,0.42879522,0.36219034
0.18434629,0.008366925,0.44242716,0.3648596
0.21200082,0.007657618,0.42367443,0.3566672
0.1720962,0.0113517605,0.43073654,0.38581553
0.19028953,0.011745696,0.44687623,0.3510886
0.19573328,0.0054920716,0.45978597,0.33898872
0.17205776,0.014587672,0.45987296,0.35348165
0.17589203,0.014765308,0.44049725,0.36884543
0.15210642,0.012864612,0.46073508,0.3742939
0.20020667,0.0135664,0.4382304,0.3479965
0.20212072,0.012464825,0.44261962,0.34279487
0.19698465,0.013380255,0.43547705,0.35415804
0.20372073,0.012288668,0.43224004,0.3517506
0.19694845,0.009058377,0.43623793,0.35775524
0.18649827,0.009624281,0.43867117,0.36520624
0.19433257,0.019825088,0.4204602,0.36538213
0.19128552,0.016873127,0.4348954,0.35694596
0.1999976,0.01651427,0.43643215,0.34705594
0.20539394,0.011412391,0.4427611,0.34043252
0.17703529,0.008536631,0.4534085,0.36101952
0.19087262,0.0036446461,0.46591076,0.33957192
0.19588809,0.0101062255,0.42945474,0.36455092
0.20018613,0.005010855,0.46111086,0.33369216
0.1886466,0.0,0.46860352,0.3427499
