label,kind,n_ind,date_bp,date_min,date_max,region,median_coverage,median_snps,median_damage,mean_alpha,note,D_VA,D_VA_se,D_VA_z,D_NEA,D_NEA_se,D_NEA_z,R,R_se,testable,n_snp
NULLrand_EastAsia_Bronze_r2B,null-random,106,4129.5,3001.0,4996.0,EastAsia,1.103854495,285823.5,0.0805,0.022585226415094344,,0.07655986787806554,0.012088434389780241,6.333315416162617,0.044832141228872434,0.005849724296766004,7.663975078903753,1.70770045283405,0.3129220786159014,True,138509
NULLrand_Europe_Bronze_r0A,null-random,716,4030.5,3000.0,4995.0,Europe,1.3536939,296876.0,0.11,0.020462472067039102,,0.07781554014974211,0.01117290883790756,6.964662585067261,0.04814718321484697,0.006463601219712096,7.448971800427929,1.6162013009672063,0.29814572339896617,True,138509
NULLrand_Europe_Bronze_r0B,null-random,716,4052.0,3000.0,4998.0,Europe,1.3151,293199.5,0.107,0.02100512849162011,,0.07845467851389579,0.011140973321958045,7.041995007677412,0.04867460388627317,0.006480637611866199,7.510773908596406,1.6118195578376542,0.2951419602811582,True,138509
NULLrand_Europe_Bronze_r1A,null-random,716,4061.0,3000.0,4992.0,Europe,1.29851934,293680.5,0.1102,0.02069188966480447,,0.07735637649696664,0.011013435303603089,7.023819032346719,0.04813050605992791,0.006382220408115121,7.541341881381754,1.60722134108977,0.2934182770381437,True,138509
NULLrand_Europe_Bronze_r1B,null-random,716,4025.0,3000.0,4998.0,Europe,1.40031235,296876.0,0.107,0.020775710893854746,,0.07886741099856664,0.011304113302799247,6.976877255736339,0.048684276172763365,0.0065674737476597795,7.4129380707629435,1.6199770685445534,0.3002912549971968,True,138509
NULLrand_Europe_Bronze_r2A,null-random,716,4031.5,3000.0,4992.0,Europe,1.35525391,292402.0,0.111,0.020915805865921788,,0.07876182703435868,0.011024261882236068,7.14440820398792,0.04878371418451631,0.006492408032760497,7.5139630686110825,1.6145106692052007,0.29356134806008877,True,138509
NULLrand_Europe_Bronze_r2B,null-random,716,4050.0,3000.0,4998.0,Europe,1.32704002,298584.0,0.104,0.020551794692737428,,0.07752091288911712,0.01128648981886372,6.868469660031256,0.048070618828822145,0.006453684540713707,7.4485541593432245,1.6126464517789232,0.29975736099270345,True,138509
NULLrand_Europe_Iron_Classical_r0A,null-random,823,2194.0,1500.0,2977.0,Europe,1.64701179,328726.0,0.112,0.02083408991494532,,0.07874972154396868,0.011430251463269741,6.889587844766585,0.04725004217845219,0.006445489826596891,7.330713948764295,1.6666592856478242,0.3071477824258205,True,138509
NULLrand_Europe_Iron_Classical_r0B,null-random,823,2151.0,1500.0,2993.0,Europe,1.56086488,330239.0,0.119,0.02049922235722965,,0.07843933608990845,0.011429165490587739,6.863085161773675,0.04687334653564939,0.0063278210649246845,7.407501895948015,1.6734315317181725,0.3153367887825061,True,138509
NULLrand_Europe_Iron_Classical_r1A,null-random,823,2176.0,1500.0,2993.0,Europe,1.621,330852.0,0.116,0.020477877278250303,,0.0785405009422908,0.011559439892523848,6.79449018919052,0.0466347511392832,0.00630297430649287,7.398848364532191,1.6841625402420453,0.31643788322033456,True,138509
