cohort_a,cohort_b,statistic,diff,se,z,se_independent,n_blocks_used
UP_Europe_pre_LGM,Oase1_40ka,R,0.8689497386342664,0.9381226016913784,0.9262645810553999,0.9347227161473101,50
UP_Europe_pre_LGM,UstIshim_44ka,D_VA,0.015928373785184295,0.019374103445134183,0.822147658615125,0.022968805725631525,50
UP_Europe_pre_LGM,UstIshim_44ka,R,-0.10273322613348634,0.4343724502079821,-0.23650953481118933,0.5050073331176544,50
UP_Europe_pre_LGM,Caucasus_Bronze,D_VA,0.004998456180638447,0.009768396551590744,0.5116966898548431,0.017312712982418023,50
UP_Europe_pre_LGM,Caucasus_Bronze,R,-0.3049808838039396,0.2314282087904232,-1.317820698686409,0.40557741646382595,50
UP_Europe_pre_LGM,Caucasus_Iron_Classical,D_VA,0.004705251114449319,0.010265466408895368,0.45835726571294044,0.017525284502716423,50
UP_Europe_pre_LGM,Caucasus_Iron_Classical,R,-0.2794457740904659,0.22762178188552395,-1.2276758918924788,0.3928608289576675,50
UP_Europe_pre_LGM,Caucasus_Medieval_Recent,D_VA,0.00021884851760213542,0.011088287977298243,0.019736907812116525,0.017264035529367425,50
UP_Europe_pre_LGM,Caucasus_Medieval_Recent,R,-0.33505684746743936,0.24283045030243958,-1.3797974967724764,0.3951692272974565,50
UP_Europe_pre_LGM,Caucasus_Neolithic,D_VA,0.005612552447861213,0.009801885189636043,0.5725992846555281,0.01777355524911664,50
UP_Europe_pre_LGM,Caucasus_Neolithic,R,-0.2696514171727653,0.22139699132449486,-1.2179542981121427,0.4017430460293898,50
UP_Europe_pre_LGM,CentralAsia_Bronze,D_VA,0.007467425701347716,0.01058181629681034,0.7056846851138977,0.017399361197136885,50
UP_Europe_pre_LGM,CentralAsia_Bronze,R,-0.17997048597432763,0.23210036932888,-0.7753993950751292,0.39186246400170416,50
UP_Europe_pre_LGM,CentralAsia_Iron_Classical,D_VA,0.003559208021141097,0.009364292419600018,0.3800829642709004,0.016700356807370597,50
UP_Europe_pre_LGM,CentralAsia_Iron_Classical,R,-0.30617102865884105,0.21216728046290168,-1.4430643028031662,0.3818705046751851,50
UP_Europe_pre_LGM,CentralAsia_Medieval_Recent,D_VA,0.004753156908120212,0.010429330906705515,0.45574897859115593,0.01721771982227297,50
UP_Europe_pre_LGM,CentralAsia_Medieval_Recent,R,-0.27405227292795353,0.21366752734034283,-1.2826107754381701,0.37728811377533655,50
UP_Europe_pre_LGM,CentralAsia_Neolithic,D_VA,0.02082386411705861,0.010586694358104002,1.9669845385796147,0.017226955930152096,50
UP_Europe_pre_LGM,CentralAsia_Neolithic,R,-0.03156305629726863,0.2366375764322127,-0.13338142138347245,0.39063638342329576,50
UP_Europe_pre_LGM,EastAsia_Bronze,D_VA,-0.000604096371295243,0.010550120267707786,-0.057259666806290764,0.017903766874266376,50
UP_Europe_pre_LGM,EastAsia_Bronze,R,-0.3945348527785313,0.23878908909729835,-1.6522314912712444,0.3953693185858335,50
UP_Europe_pre_LGM,EastAsia_Iron_Classical,D_VA,-0.0006009682760234197,0.010161564218984747,-0.05914131555657906,0.017699097675665416,50
UP_Europe_pre_LGM,EastAsia_Iron_Classical,R,-0.327656674931849,0.22768743589620377,-1.4390634847379913,0.3822567622046274,50
UP_Europe_pre_LGM,EastAsia_LateGlacial_Meso,D_VA,-0.002856994541072952,0.011202169390856392,-0.2550393982977022,0.018888008707371347,50
UP_Europe_pre_LGM,EastAsia_LateGlacial_Meso,R,-0.39889449683441836,0.24560610980605724,-1.6241228573238884,0.39509133276636843,50
UP_Europe_pre_LGM,EastAsia_Medieval_Recent,D_VA,-0.0009225828060301922,0.010725634288051346,-0.08601661974042644,0.01797617493825068,50
UP_Europe_pre_LGM,EastAsia_Medieval_Recent,R,-0.31668337616489706,0.21898923935618225,-1.4461138688637434,0.38139460225413313,50
UP_Europe_pre_LGM,EastAsia_Neolithic,D_VA,-0.004714307032906304,0.01092437124856384,-0.43154035373212574,0.01770766524638788,50
UP_Europe_pre_LGM,EastAsia_Neolithic,R,-0.5762934680234943,0.28115480904725687,-2.049737189189,0.4261193629505039,50
UP_Europe_pre_LGM,Europe_Bronze,D_VA,-0.001390171289540429,0.009491948077294487,-0.14645795343801257,0.01739652429018323,50
UP_Europe_pre_LGM,Europe_Bronze,R,-0.33252421421944556,0.21054378723477854,-1.5793589475458898,0.38686239363733144,50
UP_Europe_pre_LGM,Europe_Iron_Classical,D_VA,-0.0018605728498335833,0.009749769114155687,-0.19083250362639032,0.01757810515903598,50
UP_Europe_pre_LGM,Europe_Iron_Classical,R,-0.38822299388451276,0.2219106704300071,-1.7494561804181574,0.3981381137805187,50
UP_Europe_pre_LGM,Europe_LateGlacial_Meso,D_VA,0.0014500544197172116,0.009120846491229464,0.1589824388680999,0.018096803583277893,50
