cohort_a,cohort_b,statistic,diff,se,z,se_independent,n_blocks_used
UstIshim_44ka,Caucasus_Iron_Classical,D_VA,-0.012430194082779254,0.010116338826455394,-1.2287245708173455,0.013703425427389867,50
UstIshim_44ka,Caucasus_Iron_Classical,R,-0.5279848490414201,0.39664888073791926,-1.3311139264005118,0.5878876751660831,50
UstIshim_44ka,Caucasus_Medieval_Recent,D_VA,-0.01570385410748499,0.009845063264873862,-1.5950993594439022,0.013678976991531804,50
UstIshim_44ka,Caucasus_Medieval_Recent,R,-0.6001972615140423,0.415367530579658,-1.4449787653754467,0.5921617663341974,50
UstIshim_44ka,Caucasus_Neolithic,D_VA,-0.013433259230039636,0.01022461977679223,-1.3138150389250027,0.013854110790865806,50
UstIshim_44ka,Caucasus_Neolithic,R,-0.5774597360680944,0.4280264820436493,-1.3491215153580292,0.5930263966761823,50
UstIshim_44ka,CentralAsia_Bronze,D_VA,-0.011526638332597532,0.01029665754601714,-1.1194543744980778,0.01373316897427954,50
UstIshim_44ka,CentralAsia_Bronze,R,-0.4586680046440519,0.39543882732437846,-1.1598962290766823,0.5766498229313297,50
UstIshim_44ka,CentralAsia_Iron_Classical,D_VA,-0.015309767088681543,0.010229046567582589,-1.4966954141357156,0.013622515867779746,50
UstIshim_44ka,CentralAsia_Iron_Classical,R,-0.6338623391737543,0.40219488061469083,-1.5760079745545161,0.5980984268236152,50
UstIshim_44ka,CentralAsia_Medieval_Recent,D_VA,-0.013258316354696133,0.010868170074312473,-1.2199216854392907,0.013627400851876444,50
UstIshim_44ka,CentralAsia_Medieval_Recent,R,-0.5844875111399273,0.42162877228959267,-1.3862609706779598,0.5946792860740985,50
UstIshim_44ka,CentralAsia_Neolithic,D_VA,-0.006461680228498669,0.01035290602683233,-0.6241416865710452,0.014035208779744039,50
UstIshim_44ka,CentralAsia_Neolithic,R,-0.6939681572046366,0.4436471209249037,-1.5642345559639161,0.632831356870109,50
UstIshim_44ka,EastAsia_Bronze,D_VA,-0.01809737129172421,0.010157142669702081,-1.781738416031821,0.014555692420128748,50
UstIshim_44ka,EastAsia_Bronze,R,-0.49775729255030954,0.38236585053956534,-1.3017828131040277,0.6032002178965921,50
UstIshim_44ka,EastAsia_Iron_Classical,D_VA,-0.0189101921594114,0.010078231968700481,-1.8763402368728908,0.014376995675340277,50
UstIshim_44ka,EastAsia_Iron_Classical,R,-0.4873953580900008,0.3943855662095603,-1.2358346751235285,0.6024461262887806,50
UstIshim_44ka,EastAsia_LateGlacial_Meso,D_VA,-0.014640855462216669,0.010813287444674925,-1.3539689513596214,0.014804171581555774,50
UstIshim_44ka,EastAsia_LateGlacial_Meso,R,-0.40275421805672385,0.419463027763937,-0.9601661920091407,0.6176794644255067,50
UstIshim_44ka,EastAsia_Medieval_Recent,D_VA,-0.01795340149295408,0.010167139691248911,-1.7658261849600614,0.014318495957986326,50
UstIshim_44ka,EastAsia_Medieval_Recent,R,-0.45107722311078535,0.3820875679677221,-1.1805598007546043,0.5880105043657052,50
UstIshim_44ka,EastAsia_Neolithic,D_VA,-0.019649702285642355,0.01008823573491581,-1.9477838149275106,0.014376168331200057,50
UstIshim_44ka,EastAsia_Neolithic,R,-0.6980852583128796,0.4057306067681341,-1.7205634641998295,0.6359827804442044,50
UstIshim_44ka,Europe_Bronze,D_VA,-0.018770635257757982,0.010542320903417671,-1.7805031197326584,0.013687062386137677,50
UstIshim_44ka,Europe_Bronze,R,-0.5898715815897508,0.4207945196472983,-1.4018043345340372,0.5916489578196122,50
UstIshim_44ka,Europe_Iron_Classical,D_VA,-0.01855312054040418,0.010471030881589858,-1.7718523371967352,0.013657017148760685,50
UstIshim_44ka,Europe_Iron_Classical,R,-0.6408603168168459,0.4190814281581758,-1.5292023787199729,0.5942687745412766,50
UstIshim_44ka,Europe_LateGlacial_Meso,D_VA,-0.020226494256525125,0.010976836925133395,-1.8426523409683726,0.013701049684995296,50
UstIshim_44ka,Europe_LateGlacial_Meso,R,-0.597172148346033,0.4366700218778094,-1.3675592974713888,0.600579095891481,50
UstIshim_44ka,Europe_Medieval_Recent,D_VA,-0.019984694592578393,0.010257046549698104,-1.9483868475927513,0.013654863059368279,50
UstIshim_44ka,Europe_Medieval_Recent,R,-0.5811765349298545,0.4023223391085588,-1.4445544739513843,0.5811272809159176,50
UstIshim_44ka,Europe_Neolithic,D_VA,-0.01816075134414378,0.010445224271010852,-1.738665525310568,0.013839557821231242,50
UstIshim_44ka,Europe_Neolithic,R,-0.5993398142936528,0.43086539535857604,-1.3910140399993565,0.5933982052817162,50
UstIshim_44ka,Europe_Palaeolithic,D_VA,-0.014522088447590821,0.010319176456467162,-1.4072914160208627,0.013418351103341934,50
UstIshim_44ka,Europe_Palaeolithic,R,-0.08178220415868087,0.4206371349994165,-0.1944245939170214,0.5509659908407276,50
UstIshim_44ka,InnerAsia_Bronze,D_VA,-0.018997002322271396,0.010499964022548065,-1.8092445156456187,0.014126977983221635,50
UstIshim_44ka,InnerAsia_Bronze,R,-0.5030632672027988,0.405083883167836,-1.2418743082759667,0.5913484067508878,50
UstIshim_44ka,InnerAsia_Iron_Classical,D_VA,-0.01764492987361211,0.010159928627228773,-1.7367178964548444,0.013741788283474934,50
UstIshim_44ka,InnerAsia_Iron_Classical,R,-0.4497130764154449,0.39604305276992496,-1.1355156296017612,0.5749553978186217,50
UstIshim_44ka,InnerAsia_Medieval_Recent,D_VA,-0.017387829143639684,0.01032930157096972,-1.6833499365056592,0.013887143009347529,50
UstIshim_44ka,InnerAsia_Medieval_Recent,R,-0.5321918676389961,0.3942719859557692,-1.3498089810994058,0.5863316257110972,50
UstIshim_44ka,NearEast_Bronze,D_VA,-0.011250857056609435,0.01026234034840513,-1.0963246856608035,0.013851602795353263,50
UstIshim_44ka,NearEast_Bronze,R,-0.6184779372499316,0.4337542972696457,-1.4258716078274412,0.6053758492538518,50
UstIshim_44ka,NearEast_Iron_Classical,D_VA,-0.014589839369861447,0.011822958473756306,-1.2340261028782982,0.014119821475761404,50
UstIshim_44ka,NearEast_Iron_Classical,R,-0.6033350570051865,0.48219284767829307,-1.2512318668976121,0.5938244307478839,50
UstIshim_44ka,NearEast_Medieval_Recent,D_VA,-0.010960429036939577,0.010788614822935238,-1.015925511923837,0.01381640279591187,50
UstIshim_44ka,NearEast_Medieval_Recent,R,-0.6314941414761892,0.45384794387991606,-1.3914222813869939,0.5859117151933486,50
UstIshim_44ka,Siberia_Bronze,D_VA,-0.0186470827743311,0.010357274260110893,-1.8003851501882941,0.013927726439511175,50
UstIshim_44ka,Siberia_Bronze,R,-0.4281764092664708,0.4093155205874043,-1.0460790948068608,0.5795210838589229,50
UstIshim_44ka,Siberia_Iron_Classical,D_VA,-0.01810070272676325,0.010021651663140266,-1.8061596366732455,0.014066940961814467,50
UstIshim_44ka,Siberia_Iron_Classical,R,-0.4579754673889129,0.39441129441983275,-1.161162151967735,0.5881513725630132,50
UstIshim_44ka,Siberia_Neolithic,D_VA,-0.01828361631091096,0.010436663588121876,-1.7518641045132295,0.014393972907346274,50
UstIshim_44ka,Siberia_Neolithic,R,-0.43772885011088625,0.40809312093954253,-1.0726200164881832,0.5984692047050436,50
UstIshim_44ka,SouthAsia_Iron_Classical,D_VA,-0.014421194575713912,0.00968555228525852,-1.4889387978074389,0.014749748541148877,50
UstIshim_44ka,SouthAsia_Iron_Classical,R,-0.5097700552703965,0.39414780799230303,-1.2933474319368823,0.638404853059946,50
UstIshim_44ka,SouthAsia_Medieval_Recent,D_VA,-0.014755497041039699,0.010352325099499347,-1.4253316911148102,0.014219772521650825,50
UstIshim_44ka,SouthAsia_Medieval_Recent,R,-0.40867282009221406,0.3999515006317728,-1.0218059425872008,0.6013210031132985,50
UstIshim_44ka,WestSiberia_Bronze,D_VA,-0.017085726153001003,0.010526025813508125,-1.6231886996775904,0.013828927036835184,50
UstIshim_44ka,WestSiberia_Bronze,R,-0.457016049822369,0.42074287072297895,-1.08621222514611,0.5840395253668317,50
UstIshim_44ka,WestSiberia_Iron_Classical,D_VA,-0.017429551014253968,0.010447111959444817,-1.6683606992932247,0.013862250077563568,50
UstIshim_44ka,WestSiberia_Iron_Classical,R,-0.532909514449732,0.41397781761354346,-1.2872900232234512,0.5856211463439338,50
UstIshim_44ka,WestSiberia_LateGlacial_Meso,D_VA,-0.01908750383689011,0.011815002770988,-1.6155310503828146,0.014342536217153685,50
UstIshim_44ka,WestSiberia_LateGlacial_Meso,R,-0.3413976676539445,0.4364979796336498,-0.7821288610327076,0.5851598491635484,50
UstIshim_44ka,WestSiberia_Medieval_Recent,D_VA,-0.017857265031187987,0.010586937917354176,-1.6867261497695423,0.013820959455951964,50
UstIshim_44ka,WestSiberia_Medieval_Recent,R,-0.4625737112216777,0.4123698798991927,-1.121744661212302,0.5778264938945867,50
UstIshim_44ka,WestSiberia_Neolithic,D_VA,-0.017951763043124146,0.01118114098488059,-1.6055394585757354,0.014064951096737902,50
UstIshim_44ka,WestSiberia_Neolithic,R,-0.45209627212947656,0.41946001343503614,-1.0778054108833308,0.5976878806291104,50
UstIshim_44ka,ANC_Americas,D_VA,-0.022433267839237457,0.01041937575093882,-2.1530337685744896,0.014734868219419467,50
UstIshim_44ka,ANC_Americas,R,-0.6402866719467781,0.3949830551754308,-1.6210484565278283,0.6140267778775694,50
UstIshim_44ka,ANC_Oceania,D_VA,-0.016518224337440136,0.010387124878695825,-1.5902595309428986,0.014589301889281463,50
UstIshim_44ka,ANC_Oceania,R,-0.33310115774957416,0.3886939493641923,-0.8569754129037658,0.5790697045999617,50
UstIshim_44ka,ANC_Africa,D_VA,0.021725201715750625,0.010836711822687672,2.0047780241112325,0.01289126658263407,50
UstIshim_44ka,ANC_Africa,R,-0.3817594543676395,0.4594062456825264,-0.8309844673540966,0.6128758378708474,50
UstIshim_44ka,PD_French,D_VA,-0.018487113436670415,0.010828164025586505,-1.7073174540934297,0.01380922977245582,50
UstIshim_44ka,PD_French,R,-0.7020620403183269,0.4273203645357828,-1.642940750275284,0.6063619893626481,50
UstIshim_44ka,PD_Sardinian,D_VA,-0.016143993172208708,0.010376020398633745,-1.55589450983871,0.01425260119481832,50
UstIshim_44ka,PD_Sardinian,R,-0.6854605740709923,0.43164598363931306,-1.5880156425682597,0.6185339877900002,50
UstIshim_44ka,PD_Basque,D_VA,-0.0192806815209624,0.010451973327198836,-1.844692951022837,0.01392312818965001,50
UstIshim_44ka,PD_Basque,R,-0.7636166564659319,0.4427747997680185,-1.7246163441686633,0.6181005285454937,50
UstIshim_44ka,PD_Russian,D_VA,-0.019355261614109727,0.010454308056319974,-1.8514148913383925,0.013555507268138178,50
UstIshim_44ka,PD_Russian,R,-0.6142940467614315,0.40727185819657724,-1.508314494111035,0.5873519113907085,50
UstIshim_44ka,PD_Han,D_VA,-0.019319032073802027,0.010613591512838073,-1.8202162812120626,0.014612916811475496,50
UstIshim_44ka,PD_Han,R,-0.5533827854055751,0.40559971737962497,-1.3643569304749568,0.6185887793851359,50
UstIshim_44ka,PD_Japanese,D_VA,-0.018827669436267895,0.010658841725297553,-1.766389812467386,0.014594552075373326,50
UstIshim_44ka,PD_Japanese,R,-0.6643921336355796,0.4023111101690366,-1.651438692201232,0.6262538500820338,50
UstIshim_44ka,PD_Dai,D_VA,-0.014029371772310166,0.011632226394326673,-1.2060779507483315,0.014819894203054735,50
UstIshim_44ka,PD_Dai,R,-0.48693299784911814,0.4308194775407463,-1.1302483365624172,0.6350730877757108,50
UstIshim_44ka,PD_Papuan,D_VA,-0.007636387774136243,0.012821558705410529,-0.5955896587607392,0.015482984756859618,50
UstIshim_44ka,PD_Papuan,R,0.10882302477516914,0.4466190797528561,0.24365959652997388,0.5849547782969203,50
UstIshim_44ka,PD_Karitiana,D_VA,-0.03472801361458553,0.012045054810409071,-2.8831760553363646,0.014979218336887092,50
UstIshim_44ka,PD_Karitiana,R,-0.8886351360563338,0.47757270304345917,-1.8607326808950133,0.6746895465927332,50
UstIshim_44ka,PD_Mixe,D_VA,-0.027261845005889705,0.010688486137547784,-2.5505805644562756,0.015244026185250115,50
UstIshim_44ka,PD_Mixe,R,-0.9398864436907204,0.4300047588878479,-2.1857582370056,0.6899543848968142,50
UstIshim_44ka,PD_Mbuti,D_VA,0.07700526155028774,0.013146332435026508,5.857547109117545,0.013287460689733431,50
UstIshim_44ka,PD_Mbuti,R,-77.28832467989153,2174.8553352541144,-0.035537225592460385,2174.873620425344,50
UstIshim_44ka,PD_Biaka,D_VA,0.06676125038882022,0.01213866919455019,5.499882179736271,0.013045659346467167,50
UstIshim_44ka,PD_Biaka,R,34.01403546412223,474.9600600898999,0.07161451735054121,474.9528888053974,50
UstIshim_44ka,PD_Juhoan,D_VA,0.0750773272035127,0.015296350919772045,4.908185461832458,0.014074893856299293,50
UstIshim_44ka,PD_Juhoan,R,3.2645425023365977,0.8343317075954165,3.9127633201729366,0.8038637757915947,50
UstIshim_44ka,PD_Mandenka,D_VA,0.0523475170528069,0.011878751827543992,4.40681965687889,0.012613223901906787,50
UstIshim_44ka,PD_Mandenka,R,-1.0680774347607438,2.7675726079945955,-0.3859257139904564,2.8647050109748884,50
UstIshim_44ka,PD_Mende,D_VA,0.05580117264237204,0.012538021514571823,4.450556459607229,0.012372016335433906,50
UstIshim_44ka,PD_Mende,R,-6.6247233193957,98.07379094404482,-0.06754835573935732,98.11313442825339,50
UstIshim_44ka,PD_Esan,D_VA,0.05762096300830995,0.012009933934351073,4.797775185382263,0.012335071301300463,50
UstIshim_44ka,PD_Esan,R,3.9020297325093773,3.403088870857899,1.146614114583995,3.4293060739676706,50
UstIshim_44ka,PD_Gambian,D_VA,0.05383545351089895,0.012193609573247855,4.415054720877002,0.012374414926772173,50
UstIshim_44ka,PD_Gambian,R,0.2939238566128528,1.4550339685667142,0.20200480742204488,1.4034468696532345,50
UstIshim_44ka,PD_Luhya,D_VA,0.052797925841862076,0.01105107166885334,4.7776294846290135,0.012550106735119314,50
UstIshim_44ka,PD_Luhya,R,-1.6070933352385046,3.640711815242846,-0.441422836190979,3.6982897389131772,50
Caucasus_Bronze,Caucasus_Iron_Classical,D_VA,0.0024418741232624525,0.0013174083515487382,1.8535438312591523,0.008660915302470986,50
Caucasus_Bronze,Caucasus_Iron_Classical,R,0.0957033749004288,0.06840495787089258,1.399070738133619,0.4721497039713401,50
Caucasus_Bronze,Caucasus_Medieval_Recent,D_VA,-0.0008317859014432827,0.0022141785133387632,-0.3756634329311738,0.008622180522779459,50
Caucasus_Bronze,Caucasus_Medieval_Recent,R,0.023490962427806572,0.10292290166405611,0.22823843914235803,0.47746097417074695,50
Caucasus_Bronze,Caucasus_Neolithic,D_VA,0.0014388089760020706,0.0016152411496448155,0.8907703820686208,0.008897413738729104,50
Caucasus_Bronze,Caucasus_Neolithic,R,0.04622848787375444,0.07771437803932796,0.5948511593357945,0.4785328949014674,50
Caucasus_Bronze,CentralAsia_Bronze,D_VA,0.003345429873444175,0.0020417331933385505,1.6385245067078908,0.008707899603730805,50
Caucasus_Bronze,CentralAsia_Bronze,R,0.16502021929779698,0.10880268861122186,1.5166924770347712,0.45808126204285643,50
Caucasus_Bronze,CentralAsia_Iron_Classical,D_VA,-0.0004376988826398365,0.0021137365830442107,-0.20707352380184527,0.008532322309925473,50
Caucasus_Bronze,CentralAsia_Iron_Classical,R,-0.010174115231905478,0.09144742762476583,-0.11125643986020795,0.4848042414386714,50
Caucasus_Bronze,CentralAsia_Medieval_Recent,D_VA,0.001613751851345574,0.0023566545593886722,0.6847638509074445,0.008540119402576514,50
Caucasus_Bronze,CentralAsia_Medieval_Recent,R,0.03920071280192161,0.13138234783074038,0.2983712306041586,0.4805797307769456,50
Caucasus_Bronze,CentralAsia_Neolithic,D_VA,0.008410387977543038,0.0024936024301980267,3.372786245189509,0.009176855176123525,50
Caucasus_Bronze,CentralAsia_Neolithic,R,-0.0702799332627877,0.1368282667932909,-0.5136360703081984,0.5270568760448017,50
Caucasus_Bronze,EastAsia_Bronze,D_VA,-0.0032253030856825016,0.004978832490585857,-0.6478030927493569,0.009954685693779311,50
Caucasus_Bronze,EastAsia_Bronze,R,0.12593093139153932,0.21699654646453623,0.5803361087689948,0.49108444000857765,50
Caucasus_Bronze,EastAsia_Iron_Classical,D_VA,-0.004038123953369693,0.004603996661674159,-0.8770909820558609,0.009691521556561385,50
Caucasus_Bronze,EastAsia_Iron_Classical,R,0.13629286585184808,0.2106754897598175,0.6469327115709093,0.49015789234531304,50
Caucasus_Bronze,EastAsia_LateGlacial_Meso,D_VA,0.00023121274382503776,0.005724190308675733,0.040392218175312175,0.010314605258985173,50
Caucasus_Bronze,EastAsia_LateGlacial_Meso,R,0.22093400588512502,0.2546777247473051,0.867504239345388,0.5087645281670321,50
Caucasus_Bronze,EastAsia_Medieval_Recent,D_VA,-0.0030813332869123744,0.004277384913185731,-0.7203778358626706,0.009604525596374439,50
Caucasus_Bronze,EastAsia_Medieval_Recent,R,0.1726110008310635,0.17668166132038907,0.9769604810204725,0.4723026334803281,50
Caucasus_Bronze,EastAsia_Neolithic,D_VA,-0.004777634079600648,0.004567740259386177,-1.0459513475581637,0.009690294181269236,50
Caucasus_Bronze,EastAsia_Neolithic,R,-0.07439703437103073,0.22740613922739641,-0.32715490717969087,0.5308366239904546,50
Caucasus_Bronze,Europe_Bronze,D_VA,-0.0038985670517162757,0.001595556079067497,-2.4433908045367763,0.00863500215370939,50
Caucasus_Bronze,Europe_Bronze,R,0.033816642352098025,0.06228761885724722,0.5429111430571796,0.47682482489597305,50
Caucasus_Bronze,Europe_Iron_Classical,D_VA,-0.0036810523343624724,0.0015485921313005174,-2.3770315372008906,0.008587298925394669,50
Caucasus_Bronze,Europe_Iron_Classical,R,-0.01717209287499699,0.05019447219533566,-0.34211123504138996,0.4800716620910182,50
Caucasus_Bronze,Europe_LateGlacial_Meso,D_VA,-0.0053544260504834185,0.0033881409071675806,-1.5803433792131194,0.008657155878419349,50
Caucasus_Bronze,Europe_LateGlacial_Meso,R,0.026516075595815813,0.1345769727098632,0.1970327840037112,0.4878613273973156,50
Caucasus_Bronze,Europe_Medieval_Recent,D_VA,-0.005112626386536687,0.0015107192290856634,-3.384233342704597,0.008583872704242615,50
Caucasus_Bronze,Europe_Medieval_Recent,R,0.042511689011994314,0.06327613415517651,0.6718439673912429,0.4637050150394859,50
Caucasus_Bronze,Europe_Neolithic,D_VA,-0.003288683138102072,0.0024099251336120522,-1.3646412049211325,0.0088747363971976,50
Caucasus_Bronze,Europe_Neolithic,R,0.024348409648196068,0.10228937388359027,0.23803459463839918,0.47899358490443666,50
Caucasus_Bronze,Europe_Palaeolithic,D_VA,0.0003499797584508857,0.004121429282864464,0.08491708444591915,0.008202422310823718,50
Caucasus_Bronze,Europe_Palaeolithic,R,0.541906019783168,0.17396464749131021,3.115035310896928,0.42529630542851743,50
Caucasus_Bronze,InnerAsia_Bronze,D_VA,-0.004124934116229689,0.002769824129758116,-1.489240443793055,0.009316603048910575,50
Caucasus_Bronze,InnerAsia_Bronze,R,0.12062495673905005,0.11600972007785369,1.039783189357746,0.4764518470053984,50
Caucasus_Bronze,InnerAsia_Iron_Classical,D_VA,-0.002772861667570403,0.0027361585688656033,-1.0134140978240223,0.00872148672305301,50
Caucasus_Bronze,InnerAsia_Iron_Classical,R,0.17397514752640397,0.13092911168481638,1.3287736034229853,0.45594641552359155,50
Caucasus_Bronze,InnerAsia_Medieval_Recent,D_VA,-0.0025157609375979773,0.003449806612753847,-0.7292469462772995,0.008948761165357522,50
Caucasus_Bronze,InnerAsia_Medieval_Recent,R,0.0914963563028528,0.15540000078770985,0.5887796386040237,0.4702108034244431,50
Caucasus_Bronze,NearEast_Bronze,D_VA,0.0036212111494322713,0.0022404662702915057,1.6162756821869573,0.008893508049851832,50
Caucasus_Bronze,NearEast_Bronze,R,0.005210286691917254,0.1164248716820405,0.04475235073607544,0.49375433487501086,50
Caucasus_Bronze,NearEast_Iron_Classical,D_VA,0.0002822288361802594,0.0035519082063218944,0.07945836992012688,0.009305747897934584,50
Caucasus_Bronze,NearEast_Iron_Classical,R,0.020353166936662337,0.15030062113272188,0.13541638606196857,0.4795215103632897,50
Caucasus_Bronze,NearEast_Medieval_Recent,D_VA,0.00391163916910213,0.003277246543358546,1.1935748859142754,0.008838584256057207,50
Caucasus_Bronze,NearEast_Medieval_Recent,R,-0.007805917534340345,0.14390861343647873,-0.05424218431362955,0.4696870898256134,50
Caucasus_Bronze,Siberia_Bronze,D_VA,-0.003775014568289395,0.0022279050860775393,-1.6944234257913133,0.009011611909442151,50
Caucasus_Bronze,Siberia_Bronze,R,0.19551181467537804,0.10514077541787681,1.8595241845832504,0.4616904926301415,50
Caucasus_Bronze,Siberia_Iron_Classical,D_VA,-0.0032286345207215433,0.0028599183997709593,-1.1289253990533832,0.00922531373210227,50
Caucasus_Bronze,Siberia_Iron_Classical,R,0.16571275655293594,0.12695217426314975,1.3053164115916773,0.472478000964911,50
Caucasus_Bronze,Siberia_Neolithic,D_VA,-0.0034115481048692525,0.0034938274330557576,-0.9764500881159599,0.009716688813065874,50
Caucasus_Bronze,Siberia_Neolithic,R,0.18595937383096262,0.15747250858681797,1.180900561626852,0.4852615926779385,50
Caucasus_Bronze,SouthAsia_Iron_Classical,D_VA,0.00045087363032779437,0.005555645336531487,0.08115594193226251,0.010236340530661553,50
Caucasus_Bronze,SouthAsia_Iron_Classical,R,0.11391816867145232,0.24729468121325604,0.46065757707588667,0.5337360590765189,50
Caucasus_Bronze,SouthAsia_Medieval_Recent,D_VA,0.00011657116500200793,0.005071542639014546,0.022985346530510275,0.009456718035345923,50
Caucasus_Bronze,SouthAsia_Medieval_Recent,R,0.2150154038496348,0.2500046393439684,0.8600456552080471,0.4887743580970933,50
Caucasus_Bronze,WestSiberia_Bronze,D_VA,-0.0022136579469592965,0.0017030804867403588,-1.2997964360428829,0.008858149266221027,50
Caucasus_Bronze,WestSiberia_Bronze,R,0.16667217411947988,0.06877018987178084,2.4236107887768408,0.46734953893071957,50
Caucasus_Bronze,WestSiberia_Iron_Classical,D_VA,-0.002557482808212261,0.002331690489833923,-1.0968363165534978,0.008910082078491317,50
Caucasus_Bronze,WestSiberia_Iron_Classical,R,0.09077870949211686,0.08780121522723697,1.033911765995196,0.4693245693475095,50
Caucasus_Bronze,WestSiberia_LateGlacial_Meso,D_VA,-0.004215435630848405,0.004210870102896634,-1.0010842243622358,0.009640328343625344,50
Caucasus_Bronze,WestSiberia_LateGlacial_Meso,R,0.28229055628790434,0.1688925553624748,1.671420955660576,0.4687488383144526,50
Caucasus_Bronze,WestSiberia_Medieval_Recent,D_VA,-0.00298519682514628,0.002317041518379663,-1.2883657031894131,0.008845705495640751,50
Caucasus_Bronze,WestSiberia_Medieval_Recent,R,0.1611145127201712,0.10732224487165026,1.5012219779119662,0.4595616187134789,50
Caucasus_Bronze,WestSiberia_Neolithic,D_VA,-0.003079694837082439,0.0029344490194297143,-1.049496793670981,0.009222279261992108,50
Caucasus_Bronze,WestSiberia_Neolithic,R,0.1715919518123723,0.10770544368049957,1.593159509387357,0.4842976636315313,50
Caucasus_Bronze,ANC_Americas,D_VA,-0.00756119963319575,0.00488826671140368,-1.5468058679278835,0.01021488751167622,50
Caucasus_Bronze,ANC_Americas,R,-0.016598448004929267,0.2085208388462237,-0.07960090750052085,0.5043236146550666,50
Caucasus_Bronze,ANC_Oceania,D_VA,-0.0016461561313984296,0.005423025677790429,-0.3035493890689346,0.010003765043678938,50
Caucasus_Bronze,ANC_Oceania,R,0.2905870661922747,0.21465436814370056,1.3537440151124291,0.46112378721285785,50
Caucasus_Bronze,ANC_Africa,D_VA,0.03659726992179233,0.0032775319320863983,11.166106289770116,0.007308374616635278,50
Caucasus_Bronze,ANC_Africa,R,0.2419287695742094,0.16387798665013018,1.4762737480459351,0.502921680775382,50
Caucasus_Bronze,PD_French,D_VA,-0.003615045230628708,0.002793153832534046,-1.294252106175267,0.008827367237235645,50
Caucasus_Bronze,PD_French,R,-0.078373816376478,0.10465080895933446,-0.7489078885852927,0.4949629142591091,50
Caucasus_Bronze,PD_Sardinian,D_VA,-0.0012719249661670012,0.0033253054670760148,-0.38249868433453177,0.009506010006889198,50
Caucasus_Bronze,PD_Sardinian,R,-0.061772350129143394,0.13750287952549578,-0.4492440474142185,0.5098016461325348,50
Caucasus_Bronze,PD_Basque,D_VA,-0.004408613314920692,0.0032253903223623836,-1.3668464509100644,0.009004503540893733,50
Caucasus_Bronze,PD_Basque,R,-0.13992843252408305,0.14906226294791478,-0.9387247299001272,0.5092756500523667,50
Caucasus_Bronze,PD_Russian,D_VA,-0.00448319340806802,0.002224117525781317,-2.015717854879591,0.008424925087446652,50
Caucasus_Bronze,PD_Russian,R,0.009394177180417351,0.11124615580256131,0.08444496003160823,0.4714824409905005,50
Caucasus_Bronze,PD_Han,D_VA,-0.00444696386776032,0.005361842921302544,-0.8293722761054003,0.010038173298546116,50
Caucasus_Bronze,PD_Han,R,0.0703054385362738,0.25768396414086986,0.2728359087872439,0.5098681224878003,50
Caucasus_Bronze,PD_Japanese,D_VA,-0.003955601230226188,0.005846787559985726,-0.6765426637522375,0.010011420264544128,50
Caucasus_Bronze,PD_Japanese,R,-0.04070390969373072,0.27075794651568164,-0.15033320431603012,0.5191409337459459,50
Caucasus_Bronze,PD_Dai,D_VA,0.0008426964337315407,0.007076559326710105,0.11908279077811541,0.010337158682262567,50
Caucasus_Bronze,PD_Dai,R,0.13675522609273072,0.2916688278767372,0.46887158661509465,0.5297464026919086,50
Caucasus_Bronze,PD_Papuan,D_VA,0.007235680431905464,0.007734640124381545,0.9354902510715096,0.0112672269176443,50
Caucasus_Bronze,PD_Papuan,R,0.732511248717018,0.2972244832503063,2.4645050794827585,0.4684928142463247,50
Caucasus_Bronze,PD_Karitiana,D_VA,-0.019855945408543824,0.007084569228060213,-2.802703279389151,0.010564306291313004,50
Caucasus_Bronze,PD_Karitiana,R,-0.26494691211448496,0.3149524106003234,-0.8412283989491487,0.5766449589041337,50
Caucasus_Bronze,PD_Mixe,D_VA,-0.012389776799847999,0.006278098449342212,-1.9734919577672658,0.01093654057593772,50
Caucasus_Bronze,PD_Mixe,R,-0.3161982197488715,0.32124034629794296,-0.9843041927728624,0.5944329041922084,50
Caucasus_Bronze,PD_Mbuti,D_VA,0.09187732975632945,0.006935282474023305,13.247813639958267,0.007986500924294206,50
Caucasus_Bronze,PD_Mbuti,R,-76.66463645594969,2174.890998287195,-0.03524987528861256,2174.8735922198944,50
Caucasus_Bronze,PD_Biaka,D_VA,0.08163331859486192,0.0058414767028898045,13.974774315966638,0.007577388284666896,50
Caucasus_Bronze,PD_Biaka,R,34.637723688064085,474.9314891620577,0.07293204278616465,474.952759648806,50
Caucasus_Bronze,PD_Juhoan,D_VA,0.08994939540955442,0.008969310635136087,10.028573997335934,0.009237435926632051,50
Caucasus_Bronze,PD_Juhoan,R,3.8882307262784463,0.6667433566446833,5.831675242848408,0.7235401815918459,50
Caucasus_Bronze,PD_Mandenka,D_VA,0.06721958525884861,0.00613332667510445,10.95972688552479,0.0068059534697332185,50
Caucasus_Bronze,PD_Mandenka,R,-0.44438921081889493,2.8161869843003093,-0.15779819070831508,2.8432109004174624,50
Caucasus_Bronze,PD_Mende,D_VA,0.07067324084841375,0.006019527988207746,11.740661557993022,0.006347784939392984,50
Caucasus_Bronze,PD_Mende,R,-6.001035095453851,98.11006456435591,-0.06116635558340128,98.11250919613089,50
Caucasus_Bronze,PD_Esan,D_VA,0.07249303121435166,0.005989288157472773,12.10378083477297,0.006275473642738635,50
Caucasus_Bronze,PD_Esan,R,4.525717956451226,3.3945818184704484,1.3332181100558806,3.411371215992127,50
