target,model,fit,date_bp,n,n_snp,p,feasible,WHG_pct,WHG_se,EHG_pct,EHG_se,CHG_pct,CHG_se,Anatolia_N_pct,Anatolia_N_se,Iran_N_pct,Iran_N_se,Steppe_Yamnaya_pct,Steppe_Yamnaya_se
Sardinian,west3,constrained,0.0,28,475897,4.875954568778347e-32,True,6.0216145578021205,0.6895615698752835,,,,,83.40756258488122,1.4687946602145738,,,10.570822857316658,0.7888281765209386
Sardinian,deep5,free,0.0,28,475898,0.0046684438073680895,False,11.632050772669956,12.813369240522023,7.8385867620556935,4.141884723107015,-43.609842124173866,78.28038864595918,79.59924072640683,13.725552695360157,44.539963863041386,49.264552043609,,
Sardinian,deep5,constrained,0.0,28,475898,4.676925906494438e-10,True,4.590304570185189,2.199896377345081,6.187579097890865,0.525236669984446,0.9668641579661522,0.8247280007551294,72.20457801406424,0.6926941170259467,16.05067415989356,1.1089425139879583,,
Sardinian,hg3,free,0.0,28,475898,4.743542952771495e-68,False,58.3215588749805,3.7941349964228355,-23.373728386922938,2.620115164181643,65.05216951194245,3.5100630583675803,,,,,,
Sardinian,hg3,constrained,0.0,28,475898,7.480807517883245e-84,True,31.536278181584155,2.7058085168709143,1.0217316091838934e-18,2.4580072199078814e-18,68.46372181841585,2.705808516870912,,,,,,
Spanish,deep5,free,0.0,49,475814,5.253931669951025e-07,True,1.8413130954518908,12.927951290086112,14.477186897742026,3.9661877764473585,6.282743385522882,80.35013041320086,53.177339294990745,13.626683984266194,24.221417326292464,50.762564331798096,,
Spanish,deep5,constrained,0.0,49,475814,5.253931669951025e-07,True,1.8413130954518908,1.9355088280293284,14.477186897742026,0.6659350039879636,6.282743385522882,0.764682354603887,53.177339294990745,0.7132369275274008,24.221417326292464,1.032471072571624,,
Spanish,west4,free,0.0,49,475813,4.655783727239264e-33,True,12.401011578754773,1.9205577095504718,,,,,45.26409077345358,1.4347418284574844,24.089553504429432,1.9297300414611207,18.245344143362217,3.07490341662704
Spanish,west4,constrained,0.0,49,475813,4.655783727239264e-33,True,12.401011578754773,0.763181959887076,,,,,45.26409077345358,1.313157209121062,24.089553504429432,1.1196906669674793,18.245344143362217,1.1757615009443272
Spanish,deep4,free,0.0,49,475814,4.37215249582599e-42,True,8.056209183541785,2.671755735944527,9.96458092170951,1.9851334637799793,30.750566264746226,1.8413169961168934,51.22864363000248,2.4234942007341225,,,,
Spanish,deep4,constrained,0.0,49,475814,4.37215249582599e-42,True,8.056209183541785,0.5734323169645087,9.96458092170951,0.9963041776537134,30.750566264746226,0.5488706606218032,51.22864363000248,0.8451476285165352,,,,
Spanish,west3,free,0.0,49,475813,5.268601173652751e-81,True,8.051238423917889,2.266127818220829,,,,,68.49552928704716,1.5657662471249354,,,23.453232289034947,2.5268196394320768
Spanish,west3,constrained,0.0,49,475813,5.268601173652751e-81,True,8.051238423917889,0.6197747402383792,,,,,68.49552928704716,1.4055159639845327,,,23.453232289034947,0.7915322836783123
Spanish,hg3,free,0.0,49,475814,1.5261088799302505e-69,False,44.197189001743595,3.0913127238313907,-9.331815298950358,2.571792036959719,65.13462629720676,2.6636019917831244,,,,,,
Spanish,hg3,constrained,0.0,49,475814,2.9774434578197013e-64,True,33.502789500242756,1.5959080206265626,0.0,1.9245118822419223e-19,66.49721049975724,1.5959080206265635,,,,,,
Italian_North,west4,free,0.0,20,475899,3.940197463415841e-17,True,3.8095410701568198,2.2479558587018595,,,,,51.97013471344323,1.597191700680192,14.95368615928795,2.3163006545969473,29.266638057111997,2.968293794887654
Italian_North,west4,constrained,0.0,20,475899,3.940197463415841e-17,True,3.8095410701568198,0.8189187418418977,,,,,51.97013471344323,1.3034506739135416,14.95368615928795,1.1164023443249549,29.266638057111997,1.1194118981174046
