genetic_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
I1958.AG,-1.309791088104248,-1.3968431949615479,1.0992281436920166,0.1152876615524292,0.5408654808998108,-0.6441379189491272,-0.13959918916225433,-0.11881488561630249,0.09819179773330688,0.4214063286781311
I1959.AG,-27.71034812927246,-32.80356979370117,15.47765064239502,1.3289715051651,26.93724822998047,-11.096739768981934,7.6699676513671875,5.789590835571289,2.4166555404663086,11.292926788330078
I1960.AG,-18.380699157714844,-38.62214279174805,17.263532638549805,2.470651388168335,28.456586837768555,-15.741472244262695,11.74551773071289,6.01828670501709,0.12532241642475128,7.239770412445068
I1965.AG,-48.48906707763672,-14.838133811950684,6.268574237823486,2.4485349655151367,23.122106552124023,-3.481421947479248,-4.215241432189941,6.001516819000244,-1.255935788154602,10.302525520324707
I1972.AG,7.39130163192749,9.485067367553711,-1.0041476488113403,0.7204188704490662,4.874895095825195,-1.7642765045166016,2.174203872680664,-2.2051162719726562,-2.6069207191467285,-1.9078471660614014
I1975.AG,2.251147747039795,1.3999967575073242,-1.7069408893585205,0.04901245981454849,0.7896042466163635,-0.6757053732872009,-0.027782732620835304,-0.16027119755744934,-0.09640119224786758,-0.2787005305290222
I0166.AG,2.9400200843811035,3.577164649963379,-0.7520597577095032,0.4239777624607086,0.5356842875480652,-1.4828639030456543,-0.11072619259357452,-0.6616320013999939,-0.4120253026485443,-0.8482162952423096
I2020.AG,2.089108943939209,1.953721523284912,-0.13272888958454132,0.1995290368795395,0.4669620990753174,-0.5755792260169983,-0.2485324740409851,0.08204580098390579,-0.04416060447692871,-0.12985147535800934
I2177.AG,0.2620154023170471,0.355366051197052,-0.06702481210231781,-0.13310256600379944,0.03895574063062668,-0.37059465050697327,-0.0617433525621891,-0.005365584511309862,0.13911817967891693,0.09198632091283798
I2403.AG,4.119668960571289,2.382364511489868,-3.615356922149658,0.37032127380371094,1.9658472537994385,-0.1170746237039566,-1.4647122621536255,-1.2485744953155518,-1.5834401845932007,-0.2492934614419937
I2417.AG,5.798539638519287,-15.518078804016113,2.8911898136138916,0.8214920163154602,-1.364418387413025,2.235481023788452,0.06145554780960083,-2.388101100921631,-1.574952244758606,-1.2888715267181396
I2428.AG,1.9415172338485718,1.405219316482544,-0.5153225064277649,-0.10677783936262131,-0.10758669674396515,-1.0356327295303345,0.060827359557151794,0.2579573392868042,0.2839755117893219,-0.07464980334043503
I2458.AG,8.354816436767578,-4.284607887268066,-1.3183772563934326,-2.283585786819458,-1.1302441358566284,1.0521880388259888,0.5148938894271851,-8.159873008728027,-5.633440017700195,-1.6098881959915161
I2461.AG,8.591480255126953,-7.7227630615234375,2.661085605621338,1.3482271432876587,1.2160171270370483,-0.11445794254541397,1.0709052085876465,-7.786092281341553,-5.946897029876709,-0.8190255761146545
I2462.AG,12.363757133483887,-1.7673554420471191,-1.736796498298645,0.9773499965667725,1.4508278369903564,0.9507328271865845,-2.0228352546691895,-5.276182174682617,-4.1849188804626465,-1.6367608308792114
I2464.AG,0.8085768222808838,-0.4255110025405884,0.1398521065711975,-0.06805162876844406,-0.3362900912761688,-0.03095260262489319,-0.03336913511157036,-0.6302258372306824,-0.36411935091018677,-0.012906266376376152
I2477.AG,18.132041931152344,14.509949684143066,-8.0777006149292,1.1941066980361938,5.670153617858887,-3.468597173690796,0.14389389753341675,-3.6677865982055664,-1.884558916091919,-2.0268309116363525
