genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
I22094.AG,0.053138,0.031904,5253,0.065194,0.033388,1.953,8257,0.043371,0.048717,0.89,4339
I22096.AG,0.019789,0.013095,53718,0.015006,0.011535,1.301,84584,0.013496,0.017145,0.787,44306
I22112.AG,0.032779,0.008201,92153,0.042603,0.007517,5.668,145916,0.020539,0.01262,1.628,77537
I22113.AG,0.015753,0.009813,86185,0.022997,0.008352,2.753,136883,-0.00891,0.013738,-0.649,73024
I22114.AG,0.034119,0.010114,86839,0.037059,0.010375,3.572,137702,0.007812,0.013569,0.576,73583
I22115.AG,0.043806,0.008716,89068,0.03562,0.008928,3.99,141396,-0.002181,0.011258,-0.194,75275
I22117.AG,0.041108,0.01001,92295,0.037147,0.009029,4.114,146165,0.010884,0.010432,1.043,77493
I22118.AG,0.043688,0.01143,93671,0.045583,0.009435,4.831,148400,-0.001204,0.013441,-0.09,78253
I22119.AG,0.041219,0.007462,90169,0.037139,0.00836,4.442,142739,0.017219,0.011095,1.552,75777
I22121.AG,0.03936,0.009019,88811,0.039293,0.008296,4.737,140837,0.021252,0.011594,1.833,75088
I22122.AG,0.030461,0.011831,82912,0.033281,0.011852,2.808,131301,-0.00763,0.01177,-0.648,69647
I22125.AG,0.039056,0.008724,91532,0.038506,0.009253,4.161,144677,0.018536,0.011392,1.627,76778
I22203.AG,0.054158,0.012295,33525,0.057596,0.011226,5.13,52780,0.028484,0.019131,1.489,27860
I22204.AG,0.036434,0.015117,49157,0.044428,0.012894,3.446,77702,0.012744,0.015443,0.825,41433
I22205.AG,0.042615,0.021971,15152,0.037484,0.021171,1.77,23907,0.012342,0.037665,0.328,12720
I22232.AG,0.02739,0.010622,59786,0.039592,0.010123,3.911,94715,0.022634,0.016017,1.413,50383
I22234.AG,0.025697,0.020483,22260,0.042517,0.015656,2.716,35205,0.033807,0.026398,1.281,18595
I22235.AG,0.037491,0.00892,87151,0.042595,0.008895,4.788,137990,0.027068,0.012053,2.246,73282
I22236.AG,0.018431,0.009284,93778,0.029258,0.008512,3.437,148488,0.01857,0.013094,1.418,78279
I22237.AG,0.035278,0.018997,12146,0.055666,0.020799,2.676,19020,0.072047,0.030092,2.394,9949
I22238.AG,0.034236,0.011099,88258,0.036008,0.01015,3.548,139170,0.007815,0.012578,0.621,73307
I22241.AG,0.043158,0.010708,86311,0.049548,0.009576,5.174,136573,0.010911,0.014817,0.736,71848
I22242.AG,0.032544,0.015428,26081,0.05023,0.013325,3.769,40883,0.033252,0.022518,1.477,21371
I22251.AG,-0.016839,0.034364,6145,0.013176,0.030447,0.433,9693,0.04343,0.042261,1.028,5145
I22252.AG,0.034377,0.011967,62256,0.03487,0.010498,3.322,98368,0.007953,0.014471,0.55,52479
I22253.AG,0.013599,0.014144,36487,0.023994,0.012702,1.889,57854,0.009376,0.022487,0.417,30813
I22254.AG,0.03178,0.011617,55626,0.036097,0.010137,3.561,88464,0.01335,0.015899,0.84,47410
I22256.AG,0.024391,0.010393,40447,0.026664,0.011222,2.376,63771,0.004481,0.016742,0.268,33747
I22258.AG,0.033544,0.012575,42488,0.040244,0.013142,3.062,67210,0.015879,0.018115,0.877,35772
I22260.AG,0.057416,0.010062,70069,0.057146,0.009763,5.853,111299,-0.002651,0.0147,-0.18,59543
I22271.AG,0.011356,0.038675,5469,-0.03001,0.036908,-0.813,8477,-0.073277,0.056244,-1.303,4406
I22561.AG,0.030932,0.00925,95333,0.041708,0.008756,4.763,151121,0.018603,0.010767,1.728,80705
I22933.AG,0.03134,0.015071,37248,0.035577,0.012919,2.754,58078,0.047753,0.017153,2.784,30146
I22934.AG,0.020578,0.021742,16057,0.013447,0.018933,0.71,25246,-0.025676,0.031267,-0.821,13225
I22935.AG,0.03645,0.00821,77136,0.033803,0.00821,4.117,121749,0.010521,0.010628,0.99,64079
I22936.AG,0.04049,0.03608,5367,0.059109,0.039327,1.503,8405,0.001856,0.049348,0.038,4408
I22937.AG,0.043777,0.01678,23126,0.043133,0.015067,2.863,36360,-0.008113,0.024876,-0.326,19041
I22938.AG,0.036487,0.010431,105835,0.045673,0.0088,5.19,167041,0.026664,0.012215,2.183,87453
I22940.AG,0.024816,0.011048,65091,0.031644,0.010879,2.909,102036,0.004664,0.015641,0.298,53000
I23093.AG,0.031542,0.010068,98890,0.035433,0.009664,3.666,156416,-0.000708,0.011943,-0.059,82404
I23094.AG,0.02686,0.009632,97319,0.031868,0.009401,3.39,154069,0.001796,0.01166,0.154,81293
I23096.AG,0.042078,0.007817,96665,0.046259,0.00865,5.348,153107,0.027884,0.01343,2.076,81062
I23118.AG,0.03404,0.009056,98740,0.035825,0.008236,4.35,156012,0.011776,0.012067,0.976,82032
I23119.AG,0.029087,0.010225,96490,0.037679,0.009774,3.855,152460,0.005331,0.012035,0.443,80384
I23120.AG,0.043862,0.007194,97771,0.03763,0.008706,4.322,154359,-0.00306,0.012391,-0.247,81231
I23121.AG,0.045282,0.008672,98428,0.040279,0.008291,4.858,155591,0.009047,0.011211,0.807,81839
I23123.AG,0.032385,0.008664,100922,0.030583,0.008042,3.803,159506,0.004232,0.010291,0.411,83791
I23126.AG,0.021851,0.014177,45172,0.029454,0.013556,2.173,70854,-0.011346,0.017015,-0.667,37168
I23205.AG,0.029092,0.009822,98495,0.035609,0.0097,3.671,155621,0.010718,0.012963,0.827,82131
I23206.AG,0.040589,0.009425,101749,0.043177,0.00859,5.027,160743,0.00755,0.009522,0.793,84460
I23207.AG,0.040047,0.010243,98856,0.042711,0.009973,4.282,156364,0.014055,0.011362,1.237,82207
I23208.AG,0.026227,0.009001,72175,0.031916,0.009204,3.468,113652,0.019606,0.01624,1.207,59973
I23209.AG,0.025375,0.009207,96393,0.029782,0.009522,3.128,152551,0.0153,0.00981,1.56,80781
I23210.AG,0.031572,0.010644,97753,0.035173,0.010504,3.349,154409,0.009703,0.012907,0.752,81260
I23211.AG,0.026311,0.00929,98791,0.030865,0.008911,3.464,156397,-0.002525,0.013584,-0.186,82397
I23212.AG,0.028993,0.007753,97997,0.037083,0.008272,4.483,155060,0.024336,0.011002,2.212,81695
I23348.AG,0.036798,0.008696,99060,0.043516,0.009079,4.793,156554,0.009226,0.009497,0.971,82394
I23349.AG,0.040176,0.009895,99788,0.043374,0.009879,4.391,157729,0.007384,0.011282,0.655,83014
I23351.AG,0.039826,0.007963,98545,0.041091,0.009094,4.518,155694,-0.005065,0.012005,-0.422,81878
I23352.AG,0.040734,0.008516,99528,0.045008,0.0081,5.557,157153,0.010988,0.010392,1.057,82475
I23448.AG,0.039444,0.010741,73246,0.039861,0.010534,3.784,116800,0.001615,0.013261,0.122,63780
I23569.AG,-0.000538,0.023856,13077,0.010159,0.022715,0.447,20668,0.049604,0.038602,1.285,10888
I23648.AG,0.024008,0.010483,101921,0.022818,0.010497,2.174,160967,0.003979,0.011678,0.341,84429
I23649.AG,0.03282,0.009063,99519,0.037298,0.009119,4.09,157270,0.021543,0.011019,1.955,82913
I23650.AG,0.044049,0.01013,101298,0.046735,0.009195,5.083,160112,0.018985,0.010517,1.805,84019
I23651.AG,0.023531,0.01019,97947,0.02555,0.008403,3.041,154652,0.009801,0.012833,0.764,81390
I23652.AG,0.024325,0.009321,100449,0.030711,0.008937,3.437,158739,0.008709,0.010779,0.808,83444
I23654.AG,0.038013,0.009214,98768,0.044597,0.009207,4.844,156036,0.021114,0.011218,1.882,82039
I23655.AG,0.039893,0.01113,85932,0.043411,0.01131,3.838,135224,0.010547,0.013691,0.77,70896
I23904.AG,0.02964,0.010167,94406,0.035972,0.009035,3.982,149501,0.031443,0.011192,2.81,79105
I23911.AG,0.030896,0.010009,94168,0.037609,0.009748,3.858,148632,0.006316,0.012679,0.498,78258
I23971.AG,0.02966,0.011016,65318,0.036225,0.010965,3.304,103714,0.01099,0.016706,0.658,55658
I23974.AG,0.031711,0.011062,62387,0.033542,0.009982,3.36,98848,0.0123,0.015416,0.798,52575
I23978.AG,0.023171,0.008509,83726,0.029627,0.008255,3.589,132876,0.016108,0.012646,1.274,71231
I23995.AG,0.035562,0.010144,92621,0.045485,0.009718,4.681,146536,0.023543,0.013459,1.749,77575
I23996.AG,0.038315,0.009062,87553,0.041721,0.008567,4.87,138757,0.007346,0.011456,0.641,73484
I24015.AG,0.037627,0.008357,98032,0.042261,0.008627,4.898,155069,0.005079,0.009697,0.524,81542
I24016.AG,0.041281,0.015299,35628,0.045993,0.013641,3.372,55976,0.010778,0.01846,0.584,29545
I24017.AG,0.036136,0.008584,97438,0.047308,0.0087,5.438,154362,0.019038,0.010204,1.866,81224
I24018.AG,0.027957,0.00943,101324,0.032373,0.009476,3.416,160089,0.016405,0.012448,1.318,83655
I24021.AG,0.03676,0.008564,93368,0.041334,0.008154,5.069,147603,0.006711,0.010792,0.622,77637
I24022.AG,0.042214,0.009438,99132,0.041149,0.008928,4.609,156769,0.018526,0.010623,1.744,82317
I24023.AG,0.028067,0.008831,99800,0.030705,0.007711,3.982,157694,-0.000564,0.008517,-0.066,82703
I24024.AG,0.051834,0.018434,25165,0.04834,0.017191,2.812,39531,0.043319,0.020682,2.095,21122
I24025.AG,0.040228,0.03178,6454,0.026661,0.029843,0.893,10134,0.044879,0.040317,1.113,5482
I24026.AG,0.052693,0.018966,13581,0.018326,0.018096,1.013,21495,-0.025759,0.027936,-0.922,11595
I24027.AG,0.048841,0.023064,16513,0.046184,0.02233,2.068,25849,0.027065,0.030616,0.884,13619
I24028.AG,-0.034477,0.04249,3999,-0.008334,0.03883,-0.215,6249,-0.007206,0.056065,-0.129,3310
I24085.AG,0.034515,0.011918,52411,0.028828,0.012185,2.366,83774,0.008894,0.015297,0.581,44089
I24086.AG,0.035607,0.010193,92010,0.038917,0.009687,4.018,145796,0.024636,0.013347,1.846,77331
I24088.AG,0.031863,0.011416,56927,0.032844,0.011779,2.788,91084,0.025034,0.015217,1.645,48306
I24089.AG,0.041161,0.008969,80305,0.038906,0.009675,4.021,127509,0.01355,0.012184,1.112,67922
I24090.AG,0.023931,0.009325,99290,0.029818,0.009694,3.076,156978,0.000365,0.010841,0.034,82833
I24091.AG,0.03741,0.012518,61111,0.033123,0.01058,3.131,97265,0.034878,0.014001,2.491,51412
I24093.AG,0.035798,0.010227,97444,0.037551,0.009789,3.836,154332,0.000855,0.01102,0.078,81509
I24268.AG,0.02479,0.008858,96168,0.026028,0.008349,3.118,151723,0.009202,0.011392,0.808,79600
I24269.AG,0.038627,0.008355,93704,0.04076,0.008884,4.588,148122,0.014742,0.012839,1.148,77946
I24270.AG,0.041264,0.008882,83074,0.040854,0.009518,4.292,130751,0.011391,0.012953,0.879,68554
I24271.AG,0.018777,0.01166,58357,0.020923,0.01137,1.84,91877,0.017343,0.015784,1.099,48284
I24272.AG,0.03812,0.008765,96777,0.041698,0.008184,5.095,152959,0.031802,0.012403,2.564,80385
I24275.AG,0.026399,0.010152,85993,0.029478,0.009502,3.102,135814,-0.013729,0.013056,-1.052,71117
I24278.AG,0.027394,0.011705,86041,0.027048,0.01111,2.435,136231,0.008524,0.011409,0.747,71815
I24279.AG,0.043867,0.009106,78313,0.048112,0.007822,6.151,123780,0.012135,0.010892,1.114,65292
I24281.AG,0.019065,0.009898,89050,0.032928,0.01014,3.247,140941,0.004809,0.011913,0.404,74059
Asp6.AG,0.031015,0.01162,68800,0.031884,0.010454,3.05,108589,-0.007105,0.013687,-0.519,57120
I24283.AG,0.018993,0.01095,81590,0.021095,0.010705,1.971,128922,-0.005684,0.012523,-0.454,67831
I24285.AG,0.043145,0.011348,69338,0.040609,0.011178,3.633,109231,-0.001875,0.016001,-0.117,57404
I24289.AG,0.020011,0.009314,92566,0.024122,0.00896,2.692,146321,-0.002662,0.012443,-0.214,77251
I24295.AG,0.040939,0.016839,24502,0.051395,0.015983,3.216,38615,0.024151,0.025007,0.966,20291
I24296.AG,0.030621,0.009875,82991,0.02793,0.010612,2.632,131180,0.008261,0.012536,0.659,69155
I24342.AG,0.042872,0.009273,96428,0.043447,0.008019,5.418,152554,0.021443,0.011189,1.916,80207
I24345.AG,-0.021221,0.029781,7243,-0.00491,0.028292,-0.174,11416,-0.037603,0.04637,-0.811,5911
I24554.AG,0.023961,0.009168,89670,0.034778,0.008278,4.201,141753,0.016067,0.013581,1.183,74495
I24555.AG,0.036196,0.007809,98392,0.034031,0.007932,4.29,155484,0.0132,0.012672,1.042,81768
I24556.AG,0.048223,0.008929,90649,0.046926,0.009276,5.059,143192,0.015867,0.011901,1.333,75430
I24557.AG,0.024423,0.009391,100241,0.027873,0.007662,3.638,158517,0.024726,0.010708,2.309,82860
I24558.AG,0.040989,0.008289,99276,0.039922,0.007733,5.163,156759,0.017717,0.012841,1.38,82110
I24560.AG,0.048106,0.010479,93008,0.041262,0.008931,4.62,146988,0.018984,0.013384,1.418,77254
I24638.AG,0.025051,0.010876,91070,0.026579,0.010367,2.564,144430,0.006989,0.015044,0.465,76325
I24639.AG,0.043827,0.011608,91774,0.041688,0.010843,3.845,145333,0.013832,0.012871,1.075,77075
I24671.AG,0.019494,0.009816,84280,0.026614,0.010086,2.639,133702,0.014574,0.012736,1.144,71172
I24672.AG,0.0389,0.009881,80461,0.0418,0.009069,4.609,127948,0.023314,0.014966,1.558,68302
I24673.AG,0.042572,0.009561,78494,0.043467,0.008939,4.863,124691,0.038409,0.013485,2.848,65987
I24674.AG,0.035225,0.00917,80626,0.045009,0.0094,4.788,128108,0.030189,0.012546,2.406,68669
I24675.AG,0.028627,0.01074,73214,0.024619,0.010061,2.447,115990,-0.002325,0.014567,-0.16,61955
I24676.AG,0.033739,0.01023,76231,0.034709,0.011291,3.074,120913,-0.002653,0.015575,-0.17,64339
I24678.AG,0.036828,0.009804,79159,0.040468,0.009264,4.368,125518,-0.016807,0.013293,-1.264,66817
I24679.AG,0.036074,0.010634,66940,0.049531,0.011064,4.477,106298,0.01356,0.015969,0.849,56461
I24680.AG,0.044795,0.009797,75987,0.059207,0.008546,6.928,120667,0.009728,0.012601,0.772,64220
I24868.AG,0.025414,0.012148,47527,0.028603,0.011766,2.431,74844,0.00538,0.016947,0.317,39113
I24869.AG,0.038912,0.012691,80233,0.036512,0.012164,3.002,127041,0.002426,0.01458,0.166,66837
I24872.AG,0.044012,0.010597,72623,0.048391,0.011001,4.399,115118,0.027872,0.015589,1.788,60564
I24874.AG,0.031006,0.009277,75859,0.034323,0.008614,3.984,119891,0.008211,0.010561,0.777,63110
I24879.AG,0.044308,0.010903,94680,0.04332,0.010919,3.967,149833,0.025775,0.012665,2.035,79124
I24882.AG,0.031025,0.009719,95798,0.035305,0.009122,3.87,151430,-0.001256,0.011378,-0.11,79768
I24886.AG,0.022566,0.009127,96815,0.030044,0.00951,3.159,153079,-0.008197,0.012476,-0.657,80648
I24887.AG,0.031704,0.008189,96791,0.037487,0.007845,4.778,153444,0.001656,0.009679,0.171,80920
I24888.AG,0.038614,0.008463,94839,0.045136,0.008798,5.13,150155,0.020182,0.012423,1.625,79595
I24889.AG,0.021407,0.008743,95577,0.024575,0.008442,2.911,151402,0.011813,0.010313,1.145,79892
I24890.AG,0.038689,0.008224,95394,0.040825,0.009346,4.368,150870,0.002063,0.010406,0.198,79435
I24892.AG,0.03274,0.009016,96478,0.031548,0.008454,3.732,152360,0.023745,0.013067,1.817,80290
I24893.AG,0.040009,0.008837,102085,0.047069,0.00754,6.243,161137,0.029496,0.013413,2.199,84312
I24894.AG,0.045775,0.008912,92510,0.051565,0.008758,5.888,146329,0.016959,0.013318,1.273,77036
I24895.AG,0.03321,0.009634,88605,0.039714,0.008865,4.48,140347,0.008519,0.013183,0.646,74106
I24896.AG,0.025351,0.00935,99467,0.02741,0.008981,3.052,157066,-0.004842,0.010785,-0.449,82397
I24897.AG,0.037772,0.010267,82582,0.037559,0.009361,4.012,130412,0.010771,0.01122,0.96,68915
I24900.AG,0.034141,0.009153,92722,0.034787,0.009069,3.836,146597,0.024537,0.011153,2.2,77061
I24901.AG,0.038088,0.009462,97685,0.044732,0.010229,4.373,154227,0.005046,0.013029,0.387,80772
I24902.AG,0.044311,0.009883,101393,0.041156,0.008985,4.581,159972,0.009108,0.012967,0.702,83334
I24903.AG,0.050802,0.008344,96963,0.043499,0.009149,4.754,153520,-0.009061,0.010799,-0.839,80627
I24904.AG,0.028169,0.009718,100205,0.035554,0.009018,3.943,158534,0.009561,0.014022,0.682,83095
I24905.AG,0.037625,0.009761,96502,0.045295,0.009026,5.018,152643,-0.00377,0.013549,-0.278,80303
I24906.AG,0.028429,0.008556,100174,0.028841,0.009174,3.144,158275,0.017086,0.01376,1.242,83019
I24907.AG,0.021804,0.011836,46789,0.020313,0.01241,1.637,74675,0.017412,0.016064,1.084,39145
I25026.AG,0.029518,0.009656,95752,0.033432,0.009166,3.647,151523,0.000524,0.013393,0.039,80162
I25159.AG,0.035291,0.008865,85931,0.032801,0.007596,4.318,135257,0.021255,0.01076,1.975,71312
I25160.AG,0.029648,0.009444,93989,0.031228,0.009812,3.183,148664,0.016628,0.011741,1.416,78573
I25161.AG,0.036729,0.010585,98356,0.043054,0.010128,4.251,155298,-0.000641,0.011424,-0.056,81736
I25175.AG,0.034326,0.012159,62769,0.038934,0.011437,3.404,98146,-0.005529,0.015655,-0.353,49889
I25175_d.AG,0.004582,0.037958,4412,0.020149,0.038886,0.518,6926,0.071507,0.05837,1.225,3561
I25176.AG,0.043925,0.013866,35676,0.046788,0.011646,4.017,56353,0.026523,0.016207,1.636,29036
I25201.AG,0.022869,0.019489,17032,0.022143,0.02085,1.062,26868,-0.021467,0.0338,-0.635,13982
I25323.AG,0.044989,0.025439,11439,0.033639,0.022833,1.473,18049,0.059597,0.038202,1.56,9430
I25489.AG,0.034868,0.009861,82001,0.038844,0.009467,4.103,129715,0.014463,0.013903,1.04,68989
I25490.AG,0.043319,0.009022,95319,0.049523,0.008655,5.722,150553,0.009712,0.011583,0.838,78909
I25503.AG,0.037162,0.008785,99897,0.04026,0.008228,4.893,157976,0.014884,0.012174,1.223,83340
I25504.AG,0.029582,0.010541,103622,0.042532,0.010364,4.104,163622,0.031071,0.011653,2.666,85701
I25505.AG,0.05201,0.011637,56950,0.046937,0.011834,3.966,89842,0.008021,0.01589,0.505,47333
I25507.AG,0.036275,0.010621,91725,0.035847,0.009433,3.8,145051,0.015301,0.011562,1.323,76362
I25508.AG,0.034844,0.007516,99340,0.039962,0.007288,5.483,156960,0.006318,0.011151,0.567,82147
I25509.AG,0.044546,0.009493,99876,0.040494,0.009844,4.114,157658,0.022632,0.011606,1.95,82551
I25510.AG,0.035793,0.009931,94921,0.038773,0.009788,3.961,149827,0.006866,0.010051,0.683,78808
I25512.AG,0.043152,0.01453,36873,0.03981,0.014292,2.786,57696,0.009792,0.024043,0.407,30097
I25516.AG,0.005329,0.017905,21827,0.002622,0.017051,0.154,34115,0.00778,0.027287,0.285,17883
I25518.AG,0.051095,0.012523,54068,0.049272,0.012326,3.997,84742,0.026621,0.015868,1.678,44450
I25519.AG,0.023236,0.010722,97136,0.029624,0.010084,2.938,153499,0.011657,0.01306,0.893,80376
I25522.AG,0.036731,0.010133,98645,0.036184,0.00962,3.761,156189,0.000478,0.011811,0.04,82286
I25524.AG,0.043014,0.009643,94204,0.043473,0.00988,4.4,148899,-0.002021,0.013091,-0.154,78392
I25525.AG,0.040305,0.011335,92390,0.048104,0.010479,4.59,146182,0.036722,0.012171,3.017,76897
I25526.AG,0.032277,0.011028,88837,0.039482,0.010622,3.717,140636,0.002048,0.014221,0.144,74314
I25527.AG,0.046654,0.011168,48715,0.040689,0.011227,3.624,76982,0.002816,0.017488,0.161,40689
I25528.AG,0.031731,0.010897,77208,0.031884,0.011003,2.898,122097,0.019476,0.010302,1.891,64645
I25529.AG,0.036807,0.010331,93099,0.036143,0.010473,3.451,147237,0.017081,0.012064,1.416,77656
I25530.AG,0.033915,0.009194,84459,0.036088,0.01013,3.562,133783,0.00254,0.01171,0.217,70745
I25531.AG,0.049232,0.008549,97624,0.047812,0.007612,6.281,154436,0.018141,0.01195,1.518,81497
I25532.AG,0.046269,0.009396,74056,0.04258,0.010028,4.246,117042,0.015888,0.013575,1.17,61794
I25533.AG,0.024426,0.010558,62421,0.02456,0.01001,2.453,98798,-0.013165,0.015925,-0.827,52559
I25534.AG,0.031925,0.009475,78223,0.039104,0.009208,4.247,123596,0.003609,0.013522,0.267,65287
I25535.AG,0.020416,0.010106,99859,0.027272,0.009939,2.744,157921,0.007456,0.013259,0.562,82906
I25536.AG,0.032234,0.00935,92087,0.04024,0.009873,4.076,145684,0.006827,0.01285,0.531,77086
I25537.AG,0.025225,0.009187,95214,0.023004,0.009215,2.496,150576,0.005818,0.013052,0.446,79487
I25538.AG,0.031387,0.010779,99637,0.034936,0.010412,3.355,157464,0.010871,0.012222,0.889,82813
I25539.AG,0.028031,0.010111,58632,0.04193,0.009737,4.306,92447,-0.00858,0.014009,-0.612,48872
I25540.AG,0.024272,0.009894,99093,0.029426,0.009518,3.092,156666,-0.001585,0.011795,-0.134,82412
I25541.AG,0.030848,0.009532,97121,0.032859,0.00966,3.402,153660,0.012654,0.012654,1.0,81101
I25542.AG,0.032223,0.008629,98861,0.03547,0.008414,4.216,156276,0.005577,0.013185,0.423,82266
I25543.AG,0.036925,0.008487,102382,0.037765,0.007567,4.99,161640,0.020907,0.011846,1.765,84507
I25544.AG,0.02956,0.009886,97131,0.028396,0.009224,3.078,153651,0.00531,0.011293,0.47,80774
I25545.AG,0.023069,0.008973,87489,0.02831,0.00919,3.081,138013,0.017097,0.013405,1.275,72220
I25546.AG,0.023853,0.009066,97776,0.031709,0.009678,3.277,154689,-0.002784,0.012287,-0.227,81571
I25547.AG,0.038209,0.010946,82071,0.040704,0.010379,3.922,129443,0.012069,0.014281,0.845,68551
I25548.AG,0.028719,0.008303,91091,0.02309,0.009114,2.533,144172,-0.005117,0.013417,-0.381,76046
I25558.AG,0.041463,0.018902,15299,0.057935,0.017595,3.293,23768,0.024336,0.02853,0.853,11967
I26089.AG,0.034598,0.01007,96314,0.03432,0.00941,3.647,152540,0.025282,0.013288,1.903,80819
I26200.AG,0.011108,0.027764,7775,0.045854,0.026926,1.703,12115,-0.034001,0.045129,-0.753,6371
I26230.AG,0.039336,0.011075,89872,0.034527,0.011204,3.082,141975,0.014605,0.013003,1.123,74498
I26231.AG,0.042958,0.008305,89364,0.042482,0.008679,4.895,140692,0.023445,0.013777,1.702,73532
I26235.AG,0.036545,0.008885,92000,0.035034,0.009208,3.805,145139,0.010358,0.011066,0.936,76225
I26302.AG,0.033666,0.013694,42918,0.041798,0.0137,3.051,66555,0.031982,0.017479,1.83,33554
I26303.AG,0.061453,0.013993,44900,0.04048,0.013491,3.001,70347,-0.011369,0.01985,-0.573,36066
I26304.TW,0.104673,0.035675,4064,0.065566,0.034444,1.904,6327,0.064418,0.052751,1.221,3455
I26435.AG,0.039379,0.010575,92585,0.039458,0.009286,4.249,146850,0.034629,0.013479,2.569,77902
I26628.AG,-0.009488,0.019095,28726,0.009188,0.016485,0.557,45192,0.010976,0.02033,0.54,23385
I26629.AG,0.050509,0.021806,15280,0.060145,0.020341,2.957,24116,0.031182,0.034122,0.914,12552
I26702.AG,0.025975,0.008895,102335,0.031836,0.008889,3.581,161618,0.00267,0.012054,0.221,84032
I26703.AG,0.037108,0.009317,103772,0.04347,0.008922,4.872,163670,0.009159,0.010592,0.865,84829
I26704.AG,0.031723,0.009469,102931,0.027096,0.008818,3.073,162614,0.019682,0.011239,1.751,84601
I26705.AG,0.044897,0.010159,80202,0.047906,0.011283,4.246,126674,0.025162,0.013968,1.801,65719
I26707.AG,0.040236,0.00792,101732,0.036809,0.008542,4.309,160478,0.011447,0.012143,0.943,83198
I26708.AG,0.027441,0.009841,103649,0.029953,0.009959,3.008,163703,-0.0076,0.012199,-0.623,85003
I26709.AG,0.028852,0.008088,103647,0.029568,0.007456,3.966,163485,0.003615,0.01106,0.327,85038
I26718.AG,0.051472,0.013406,43346,0.059139,0.013822,4.279,67978,0.038402,0.016559,2.319,34954
I26719.AG,0.036448,0.0104,65577,0.043084,0.011573,3.723,102786,-0.002539,0.014862,-0.171,52961
I26738.AG,0.038584,0.00809,77568,0.042742,0.008971,4.764,121747,0.019338,0.013345,1.449,63206
