genetic_id,alpha_Nea,alpha_SE,alpha_nSNP,D_Nea,D_Nea_SE,D_Nea_Z,D_Nea_nSNP,D_Den,D_Den_SE,D_Den_Z,D_Den_nSNP
I0166.AG,-0.015582,0.012845,51865,-0.001738,0.008822,-0.197,114599,-0.025108,0.011732,-2.14,62277
I2020.AG,0.0318,0.017812,28922,0.020355,0.012735,1.598,63400,0.01563,0.016539,0.945,34231
I2177.AG,0.006303,0.020935,15971,0.010897,0.015652,0.696,34381,-0.043676,0.024564,-1.778,18009
I2403.AG,0.009965,0.006456,127391,0.007913,0.005495,1.44,281374,-0.01102,0.008651,-1.274,152935
I2417.AG,0.016177,0.005537,361745,0.010956,0.004326,2.533,787624,-0.009484,0.005679,-1.67,419972
I2428.AG,0.011606,0.01408,34509,0.010334,0.011581,0.892,73519,-0.006641,0.017836,-0.372,38771
I2458.AG,0.023833,0.006116,359397,0.019212,0.005212,3.686,787112,-0.001978,0.005243,-0.377,424933
I2461.AG,0.026044,0.005504,341496,0.024875,0.005031,4.944,748480,0.010603,0.005614,1.888,404404
I2462.AG,0.018182,0.006097,362328,0.014679,0.005029,2.919,792258,-0.004385,0.00693,-0.633,427781
I2464.AG,0.019254,0.01742,23228,0.01533,0.01427,1.074,51277,-0.021084,0.017924,-1.176,27724
I2477.AG,0.019085,0.006125,348151,0.011709,0.005773,2.028,760578,-0.00873,0.005542,-1.575,410601
I2509.AG,0.016515,0.004825,379838,0.017409,0.00469,3.712,831243,-0.004744,0.005245,-0.904,453183
I2510.AG,0.015775,0.00563,354735,0.012995,0.005239,2.481,778856,-0.009589,0.006826,-1.405,427213
I2513.AG,0.017993,0.005371,280459,0.010451,0.005105,2.047,616776,-0.00231,0.007205,-0.321,339949
I2514.AG,0.015234,0.005481,321750,0.010115,0.005093,1.986,709032,-0.006199,0.006115,-1.014,392333
I2519.AG,0.017757,0.005264,336857,0.012618,0.004075,3.097,740268,-0.009235,0.006385,-1.446,405999
I2520.AG,0.01419,0.00519,343538,0.01186,0.004777,2.483,754589,-0.012006,0.006177,-1.944,415517
I2525.AG,0.018579,0.004574,369667,0.017341,0.003959,4.38,810074,-0.00182,0.005871,-0.31,444315
I2530.AG,0.022604,0.006038,299978,0.009536,0.005162,1.847,658268,0.000546,0.005869,0.093,361333
I2532.AG,0.01375,0.006184,306312,0.006,0.005835,1.028,673547,-0.008041,0.005158,-1.559,368921
I2533.AG,0.020646,0.005505,338947,0.008922,0.00494,1.806,742735,-0.009793,0.005648,-1.734,406677
I2534.AG,0.027288,0.007242,188239,0.016153,0.006782,2.382,412237,-0.001708,0.008238,-0.207,224007
I2566.AG,0.016665,0.007056,206853,0.010523,0.006139,1.714,464140,-0.01942,0.00728,-2.668,256512
I2567.AG,0.022581,0.006461,253502,0.013734,0.005663,2.425,563720,-0.007298,0.006468,-1.128,312621
I2568.AG,0.01832,0.006998,245399,0.013357,0.006391,2.09,545900,-0.002563,0.007811,-0.328,299987
I2573.AG,0.021235,0.006366,273503,0.013308,0.005929,2.244,596400,-0.006655,0.006105,-1.09,322579
I2596.AG,0.013928,0.00673,229881,0.009991,0.004642,2.152,506163,-0.015299,0.006554,-2.334,278434
I2600.AG,0.011227,0.005195,230563,0.00709,0.005158,1.375,513201,-0.004845,0.007032,-0.689,287284
I2601.AG,0.023957,0.006425,220511,0.015868,0.005399,2.939,487727,0.001569,0.0069,0.227,269532
I2602.AG,0.018755,0.006307,280572,0.009537,0.005628,1.694,615228,0.001151,0.007646,0.151,335834
I2605.AG,0.018012,0.006682,270524,0.009368,0.005988,1.565,594497,-0.005059,0.0064,-0.79,325746
I2609.AG,0.020957,0.009018,121921,0.014754,0.006306,2.34,271064,-0.009951,0.010202,-0.975,146026
I2610.AG,0.007622,0.014654,36192,0.011505,0.01153,0.998,78846,0.009504,0.016395,0.58,43068
I2612.AG,0.015293,0.018856,24534,0.002832,0.01518,0.187,54795,0.011652,0.020341,0.573,28834
I2618.AG,0.026846,0.006676,283067,0.021124,0.00555,3.806,618684,0.00735,0.006197,1.186,332484
I2630.AG,0.018442,0.005561,402094,0.01007,0.004902,2.054,878942,-0.008047,0.00652,-1.234,476013
I2631.AG,0.024635,0.004891,377527,0.019085,0.004611,4.139,826728,-0.000776,0.006569,-0.118,452230
I2633.AG,0.024467,0.006065,319085,0.019082,0.005627,3.391,702280,-0.002989,0.0071,-0.421,385407
I2635.AG,0.026142,0.006416,329292,0.016685,0.005391,3.095,723358,-0.008251,0.006295,-1.311,393019
I2637.AG,0.022879,0.005122,366362,0.017313,0.004869,3.556,801320,0.002493,0.005674,0.439,439695
I2639.AG,0.018782,0.006119,254266,0.010792,0.005239,2.06,563439,-0.005963,0.00655,-0.91,308951
I2650.AG,0.021623,0.006165,334616,0.018633,0.005429,3.432,732506,-0.005938,0.005713,-1.039,397503
I2651.AG,0.01966,0.005201,341075,0.016231,0.004659,3.483,746536,-0.009743,0.005678,-1.716,406785
I2653.AG,0.020211,0.00514,251772,0.014449,0.004872,2.966,551050,-0.000953,0.00676,-0.141,298390
I2654.AG,0.03172,0.007279,231128,0.017643,0.005926,2.977,505914,0.00015,0.006768,0.022,273342
I2655.AG,0.020055,0.005753,359807,0.01427,0.005135,2.779,789584,-0.001091,0.006504,-0.168,428045
I2659.AG,0.019178,0.00628,349759,0.01452,0.005287,2.746,766565,0.000837,0.006039,0.139,415659
I2660.AG,0.016532,0.005678,354618,0.010543,0.00477,2.21,778450,-0.007021,0.005677,-1.237,423253
I2691.AG,0.025147,0.006376,339942,0.022538,0.00514,4.385,747108,-0.00483,0.005759,-0.839,409405
I2692.AG,0.018908,0.006441,284108,0.014175,0.005276,2.687,624721,-0.006883,0.006099,-1.128,341848
I2693.AG,0.011684,0.00758,144074,0.0143,0.00681,2.1,318230,-0.005252,0.008227,-0.638,177208
I2694.AG,0.018982,0.00573,342186,0.015308,0.005212,2.937,751947,-0.003272,0.005983,-0.547,412171
I2695.AG,0.017306,0.008044,200160,0.007599,0.006652,1.142,440187,-0.002974,0.007705,-0.386,239317
I2696.AG,0.019619,0.005973,280739,0.014525,0.005458,2.661,618062,-0.004168,0.006158,-0.677,336922
I2741.AG,0.022912,0.006395,380120,0.016055,0.005912,2.716,826391,-0.001967,0.006913,-0.285,438645
I2743.AG,0.020437,0.007816,120006,0.012047,0.00654,1.842,248322,0.014288,0.00955,1.496,118560
I2744.AG,0.006297,0.009678,133392,0.002587,0.007338,0.353,290133,-0.003718,0.009236,-0.403,152851
I2745.AG,0.02239,0.011174,90345,0.015911,0.007178,2.217,194679,0.011256,0.010838,1.039,101238
I2746.AG,0.039697,0.011505,48759,0.03043,0.008328,3.654,102805,-0.011371,0.014926,-0.762,51815
